"","","Min","TMn","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Smp","Avg"
"2015-08-02 18:50:00",886,12.95,"2015-08-02 18:49:45",371.6,400.3,0,27.67,38.17,27.4,38.67,27.35,67.36,38.67,8.4,27.4,92.2,20.77,"NAN",6.298,1.802,4.605,1.802,4.605,12.48,6.821,-0.75,3.416,0,-0.75,3.416,-0.474,11.45,26.96,0,0,31.59,0,30.37,29.96,26.96,31.58,229.3,12.04,14.92,6,0.165,26.74,0.258,55.15,0.379,87.1,91.9,-0.06,0,7999,3,0
"2015-08-02 18:55:00",887,12.95,"2015-08-02 18:55:00",376.2,396,0,27.71,38.2,27.44,38.61,27.41,67.41,38.61,8.44,27.44,92.2,20.78,"NAN",6.29,1.77,4.571,1.77,4.571,12.59,6.809,-0.752,3.483,0,-0.752,3.483,-0.409,11.41,26.97,0,0,31.63,0,30.43,30.01,26.97,31.63,229.2,12.05,14.92,6,0.166,26.77,0.258,55.19,0.379,87,91.9,-0.061,0,7999,3,0
"2015-08-02 19:00:00",888,12.95,"2015-08-02 18:56:45",367.2,390.7,0,27.68,38.3,27.43,38.68,27.37,67.38,38.68,8.44,27.44,92.2,20.79,"NAN",6.278,1.753,4.543,1.753,4.543,12.78,6.925,-0.746,3.541,0,-0.746,3.541,-0.474,11.56,26.99,0,0,31.68,0,30.46,30.06,26.99,31.67,229.2,12.08,14.91,6,0.166,26.75,0.258,55.21,0.379,87,91.9,-0.06,0,7999,3,0
"2015-08-02 19:05:00",889,12.95,"2015-08-02 19:02:15",363.7,397.8,0,27.73,38.25,27.47,38.63,27.41,67.42,38.63,8.47,27.47,92.2,20.77,"NAN",6.276,1.728,4.498,1.728,4.498,12.74,6.989,-0.752,3.63,0,-0.752,3.63,-0.5,11.59,27,0,0,31.73,0,30.51,30.11,27,31.7,229.3,12.09,14.92,6,0.166,26.75,0.258,55.15,0.379,87,91.9,-0.06,0,7999,3,0
"2015-08-02 19:10:00",890,12.95,"2015-08-02 19:07:30",373.2,399.7,0,27.76,38.2,27.51,38.54,27.47,67.46,38.56,8.51,27.51,92.2,20.77,"NAN",6.262,1.704,4.452,1.704,4.452,12.6,6.847,-0.751,3.708,0,-0.751,3.708,-0.487,11.52,27.02,0,0,31.77,0,30.56,30.16,27.02,31.74,229.1,12.09,14.92,6,0.166,26.78,0.258,55.1,0.379,87,91.9,-0.06,0,7999,3,0
"2015-08-02 19:15:00",891,12.95,"2015-08-02 19:11:00",367.3,401.3,0,27.78,38.2,27.54,38.55,27.48,67.48,38.54,8.54,27.54,92.2,20.78,"NAN",6.244,1.683,4.414,1.683,4.414,12.65,6.834,-0.745,3.774,0,-0.745,3.774,-0.474,11.58,27.03,0,0,31.76,0,30.6,30.21,27.03,31.77,229.3,12.11,14.92,6,0.166,26.78,0.258,55.19,0.378,87,91.9,-0.06,0,7999,3,0
"2015-08-02 19:20:00",892,12.95,"2015-08-02 19:19:30",370.3,395.6,0,27.77,38.17,27.5,38.59,27.45,67.46,38.59,8.51,27.51,92.2,20.79,"NAN",6.245,1.661,4.376,1.661,4.376,12.74,6.912,-0.741,3.835,0,-0.741,3.835,-0.487,11.57,27.05,0,0,31.78,0,30.62,30.25,27.05,31.77,229.4,12.11,14.94,6,0.166,26.75,0.258,55.06,0.378,87,92,-0.061,0,7999,3,0
"2015-08-02 19:25:00",893,12.95,"2015-08-02 19:22:30",373,398.5,0,27.76,38.19,27.49,38.6,27.39,67.39,38.6,8.49,27.49,92.2,20.79,"NAN",6.241,1.605,4.34,1.605,4.34,12.78,6.989,-0.774,3.877,0,-0.774,3.877,-0.422,11.59,27.06,0,0,31.77,0,30.65,30.3,27.06,31.76,229.1,12.09,14.97,6,0.166,26.8,0.258,55.17,0.379,87,92,-0.06,0,7999,3,0
"2015-08-02 19:30:00",894,12.95,"2015-08-02 19:26:45",371.3,398.5,0,27.74,38.2,27.46,38.59,27.38,67.37,38.59,8.46,27.46,92.2,20.79,"NAN",6.234,1.593,4.306,1.593,4.306,12.73,6.912,-0.76,3.936,0,-0.76,3.936,-0.461,11.61,27.07,0,0,31.74,0,30.66,30.34,27.07,31.75,229.1,12.07,15.01,6,0.166,26.77,0.257,55.01,0.378,87,92,-0.06,0,7999,3,0
"2015-08-02 19:35:00",895,12.95,"2015-08-02 19:34:15",365.2,392.4,0,27.73,38.17,27.48,38.49,27.35,67.35,38.5,8.48,27.48,92.2,20.78,"NAN",6.226,1.591,4.272,1.591,4.272,12.66,7.015,-0.736,4.062,0,-0.736,4.062,-0.409,11.62,27.08,0,0,31.73,0,30.68,30.37,27.08,31.75,229,12.04,15.04,6,0.165,26.67,0.258,55.12,0.379,87,92,-0.06,0,7999,3,0
"2015-08-02 19:40:00",896,12.95,"2015-08-02 19:36:45",378,397.5,0,27.74,38.1,27.47,38.5,27.38,67.37,38.49,8.47,27.47,92.2,20.78,"NAN",6.216,1.562,4.237,1.562,4.237,12.88,7.054,-0.739,4.152,0,-0.739,4.152,-0.5,11.66,27.09,0,0,31.77,0,30.69,30.41,27.09,31.75,228.9,12.04,15.06,6,0.165,26.74,0.258,55.17,0.378,87,92.1,-0.06,0,7999,3,0
"2015-08-02 19:45:00",897,12.95,"2015-08-02 19:41:00",369.9,396,0,27.74,38.1,27.5,38.46,27.46,67.46,38.46,8.5,27.5,92.2,20.78,"NAN",6.224,1.534,4.205,1.534,4.205,12.9,7.054,-0.743,4.239,0,-0.743,4.239,-0.384,11.69,27.11,0,0,31.82,0,30.71,30.45,27.11,31.8,228.9,12.05,15.06,6,0.165,26.74,0.257,54.98,0.378,87,92.1,-0.06,0,7999,3,0
"2015-08-02 19:50:00",898,12.95,"2015-08-02 19:48:45",374.2,390,0,27.82,37.89,27.54,38.37,27.49,67.49,38.38,8.53,27.53,92.3,20.77,"NAN",6.209,1.509,4.168,1.509,4.168,12.99,7.106,-0.744,4.309,0,-0.744,4.309,-0.461,11.75,27.12,0,0,31.82,0,30.74,30.48,27.12,31.8,229.1,12.04,15.07,6,0.165,26.74,0.258,55.15,0.378,86.9,92,-0.06,0,7999,3,0
"2015-08-02 19:55:00",899,12.95,"2015-08-02 19:54:30",368.8,394.7,0,27.88,37.71,27.6,38.24,27.53,67.52,38.24,8.6,27.6,92.3,20.78,"NAN",6.21,1.481,4.133,1.481,4.133,12.87,7.028,-0.746,4.393,0,-0.746,4.393,-0.409,11.63,27.13,0,0,31.88,0,30.77,30.52,27.13,31.85,228.7,12.04,15.08,6,0.166,26.79,0.258,55.19,0.378,86.9,92.1,-0.059,0,7999,3,0
"2015-08-02 20:00:00",900,12.95,"2015-08-02 19:55:45",372.7,394.2,0,27.87,37.77,27.62,38.19,27.58,67.58,38.18,8.62,27.62,92.3,20.79,"NAN",6.201,1.473,4.099,1.473,4.099,12.78,7.002,-0.723,4.433,0,-0.723,4.433,-0.487,11.66,27.14,0,0,31.89,0,30.8,30.55,27.14,31.86,228.8,12.04,15.1,6,0.165,26.71,0.257,54.92,0.378,86.9,92.1,-0.06,0,7999,3,0
"2015-08-02 20:05:00",901,12.95,"2015-08-02 20:04:30",374.1,401.6,0,27.84,37.86,27.59,38.27,27.54,67.54,38.26,8.59,27.59,92.3,20.79,"NAN",6.2,1.44,4.068,1.44,4.068,12.97,7.119,-0.73,4.47,0,-0.73,4.47,-0.5,11.79,27.15,0,0,31.84,0,30.81,30.59,27.15,31.84,229,12.05,15.1,6,0.166,26.78,0.258,55.08,0.378,86.9,92.1,-0.06,0,7999,3,0
"2015-08-02 20:10:00",902,12.95,"2015-08-02 20:07:45",369.2,390.4,0,27.82,37.92,27.59,38.27,27.52,67.51,38.27,8.59,27.59,92.3,20.79,"NAN",6.192,1.415,4.038,1.415,4.038,13,7.119,-0.729,4.495,0,-0.729,4.495,-0.461,11.84,27.16,0,0,31.87,0,30.82,30.62,27.16,31.87,228.9,12.05,15.11,6,0.165,26.71,0.257,54.96,0.378,86.9,92.1,-0.059,0,7999,3,0
"2015-08-02 20:15:00",903,12.95,"2015-08-02 20:14:00",371.1,398,0,27.88,37.76,27.62,38.23,27.55,67.55,38.23,8.62,27.62,92.3,20.79,"NAN",6.193,1.4,4.007,1.4,4.007,13,7.054,-0.735,4.54,0,-0.735,4.54,-0.396,11.74,27.17,0,0,31.95,0,30.85,30.65,27.17,31.91,229.7,12.06,15.11,6,0.165,26.74,0.257,55.05,0.378,86.8,92.1,-0.06,0,7999,3,0
"2015-08-02 20:20:00",904,12.95,"2015-08-02 20:17:30",377.6,398.4,0,27.93,37.66,27.67,38.09,27.57,67.57,38.09,8.67,27.67,92.3,20.78,"NAN",6.177,1.369,3.977,1.369,3.977,12.9,7.08,-0.742,4.605,0,-0.742,4.605,-0.422,11.66,27.18,0,0,32.01,0,30.89,30.68,27.18,31.99,254.3,12.05,15.13,6,0.165,26.74,0.258,55.06,0.378,86.8,92.1,-0.06,0,7999,3,0
"2015-08-02 20:25:00",905,12.95,"2015-08-02 20:25:00",374.4,394.8,0,27.9,37.72,27.65,38.19,27.56,67.56,38.18,8.65,27.65,92.3,20.78,"NAN",6.177,1.348,3.95,1.348,3.95,12.73,6.951,-0.739,4.633,0,-0.739,4.633,-0.5,11.61,27.19,0,0,32.05,0,30.94,30.71,27.19,32.02,254.9,12.07,15.12,6,0.165,26.72,0.257,55.03,0.378,86.8,92,-0.061,0,7999,3,0
"2015-08-02 20:30:00",906,12.95,"2015-08-02 20:25:15",370.7,402,0,27.86,37.81,27.59,38.29,27.54,67.54,38.29,8.59,27.59,92.3,20.78,"NAN",6.169,1.325,3.921,1.325,3.921,12.7,6.873,-0.739,4.67,0,-0.739,4.67,-0.474,11.57,27.2,0,0,32.11,0,30.98,30.74,27.2,32.08,230.4,12.06,15.14,6,0.166,26.78,0.257,54.94,0.378,86.8,91.9,-0.061,0,7999,3,0
"2015-08-02 20:35:00",907,12.95,"2015-08-02 20:34:00",370,402.6,0,27.84,37.83,27.57,38.33,27.49,67.48,38.33,8.57,27.57,92.3,20.78,"NAN",6.168,1.298,3.895,1.298,3.895,12.69,6.951,-0.746,4.71,0,-0.746,4.71,-0.435,11.56,27.2,0,0,31.65,0,30.88,30.75,27.2,31.75,134.1,12.06,15.14,6,0.165,26.74,0.257,54.81,0.377,86.7,92,-0.061,0,7999,3,0
"2015-08-02 20:40:00",908,12.95,"2015-08-02 20:36:30",374,390.6,0,27.81,37.85,27.54,38.37,27.47,67.47,38.37,8.54,27.54,92.3,20.78,"NAN",6.169,1.264,3.868,1.264,3.868,12.78,6.989,-0.762,4.766,0,-0.762,4.766,-0.448,11.62,27.21,0,0,31.86,0,30.8,30.77,27.21,31.78,222.3,12.05,15.16,6,0.165,26.72,0.257,54.94,0.377,86.7,92.1,-0.061,0,7999,3,0
"2015-08-02 20:45:00",909,12.95,"2015-08-02 20:43:00",377.3,397.3,0,27.84,37.86,27.56,38.37,27.49,67.49,38.37,8.56,27.56,92.3,20.78,"NAN",6.165,1.255,3.841,1.255,3.841,12.79,6.964,-0.745,4.793,0,-0.745,4.793,-0.435,11.59,27.22,0,0,31.85,0,30.83,30.8,27.22,31.86,229,12.06,15.15,6,0.166,26.78,0.257,55.03,0.377,86.7,92.2,-0.06,0,7999,3,0
"2015-08-02 20:50:00",910,12.94,"2015-08-02 20:48:30",371.9,399.1,0,27.87,37.88,27.6,38.31,27.52,67.51,38.31,8.6,27.6,92.3,20.78,"NAN",6.16,1.227,3.815,1.227,3.815,12.83,6.925,-0.755,4.87,0,-0.755,4.87,-0.5,11.65,27.22,0,0,31.9,0,30.87,30.81,27.22,31.9,228.9,12.07,15.15,6,0.165,26.7,0.257,54.99,0.377,86.6,92.1,-0.061,0,7999,3,0
"2015-08-02 20:55:00",911,12.95,"2015-08-02 20:55:00",373.6,397.3,0,27.92,37.79,27.65,38.28,27.56,67.55,38.29,8.64,27.64,92.3,20.78,"NAN",6.156,1.221,3.788,1.221,3.788,12.74,6.899,-0.742,4.92,0,-0.742,4.92,-0.474,11.58,27.23,0,0,31.89,0,30.9,30.84,27.23,31.9,230,12.1,15.13,6,0.166,26.77,0.257,55.03,0.377,86.6,92.1,-0.06,0,7999,3,0
"2015-08-02 21:00:00",912,12.95,"2015-08-02 20:55:15",370.1,403.7,0,27.93,37.83,27.67,38.29,27.56,67.55,38.28,8.68,27.68,92.3,20.78,"NAN",6.141,1.196,3.76,1.196,3.76,12.75,6.989,-0.746,4.971,0,-0.746,4.971,-0.487,11.63,27.24,0,0,31.96,0,30.94,30.86,27.24,31.96,239.5,12.13,15.11,6,0.165,26.74,0.258,55.06,0.377,86.5,92.1,-0.06,0,7999,3,0
"2015-08-02 21:05:00",913,12.95,"2015-08-02 21:01:45",370.6,397.9,0,27.9,37.91,27.63,38.41,27.52,67.52,38.41,8.63,27.63,92.3,20.79,"NAN",6.148,1.175,3.735,1.175,3.735,12.81,7.028,-0.745,4.982,0,-0.745,4.982,-0.422,11.67,27.24,0,0,32.1,0,30.99,30.89,27.24,32.07,241.2,12.14,15.1,6,0.166,26.75,0.257,54.99,0.377,86.5,92.1,-0.06,0,7999,3,0
"2015-08-02 21:10:00",914,12.95,"2015-08-02 21:07:00",377.4,403.4,0,27.88,38.06,27.61,38.53,27.41,67.42,38.53,8.61,27.61,92.3,20.79,"NAN",6.148,1.159,3.713,1.159,3.713,12.77,6.989,-0.743,4.977,0,-0.743,4.977,-0.409,11.67,27.25,0,0,32.04,0,31.02,30.91,27.25,32.09,220.8,12.17,15.08,6,0.166,26.75,0.258,55.06,0.377,86.5,92,-0.06,0,7999,3,0
"2015-08-02 21:15:00",915,12.95,"2015-08-02 21:14:45",377.6,401.8,0,27.85,38.1,27.59,38.58,27.39,67.39,38.58,8.59,27.59,92.3,20.78,"NAN",6.147,1.136,3.689,1.136,3.689,12.81,6.938,-0.746,5.283,0,-0.746,5.283,-0.487,11.58,27.26,0,0,31.67,0,30.9,30.91,27.26,31.72,152.6,12.17,15.08,6,0.165,26.71,0.258,55.06,0.377,86.5,92,-0.06,0,7999,3,0
"2015-08-02 21:20:00",916,12.95,"2015-08-02 21:19:00",374.5,407.3,0,27.86,38.12,27.58,38.64,27.38,67.37,38.63,8.58,27.58,92.3,20.78,"NAN",6.142,1.115,3.664,1.115,3.664,12.88,7.002,-0.746,5.769,0,-0.746,5.769,-0.487,11.66,27.26,0,0,31.88,0,30.85,30.93,27.26,31.78,222.8,12.19,15.08,6,0.166,26.75,0.257,55.05,0.377,86.5,92.1,-0.06,0,7999,3,0
"2015-08-02 21:25:00",917,12.95,"2015-08-02 21:22:00",373.2,410.5,0,27.88,38.13,27.6,38.63,27.42,67.42,38.64,8.6,27.6,92.3,20.78,"NAN",6.141,1.098,3.636,1.098,3.636,12.86,7.041,-0.745,6.03,0,-0.745,6.03,-0.396,11.69,27.27,0,0,31.93,0,30.89,30.95,27.27,31.9,229.3,12.21,15.06,6,0.165,26.69,0.257,55.05,0.376,86.4,92.1,-0.06,0,7999,3,0
"2015-08-02 21:30:00",918,12.94,"2015-08-02 21:29:45",377.2,401.4,0,27.91,38.15,27.64,38.65,27.45,67.45,38.65,8.64,27.64,92.3,20.79,"NAN",6.141,1.074,3.611,1.074,3.611,12.88,7.015,-0.748,6.166,0,-0.748,6.166,-0.409,11.65,27.27,0,0,31.93,0,30.93,30.96,27.27,31.93,228.9,12.25,15.02,6,0.166,26.75,0.258,55.06,0.376,86.4,92.3,-0.061,0,7999,3,0
"2015-08-02 21:35:00",919,12.95,"2015-08-02 21:32:00",385.3,404.5,0,27.94,38.17,27.69,38.62,27.49,67.48,38.62,8.69,27.69,92.3,20.79,"NAN",6.134,1.06,3.592,1.06,3.592,12.77,6.99,-0.745,6.257,0,-0.745,6.257,-0.461,11.65,27.28,0,0,31.97,0,30.95,30.98,27.28,31.97,229,12.28,15,6,0.166,26.75,0.258,55.1,0.376,86.3,92.3,-0.06,0,7999,3,0
"2015-08-02 21:40:00",920,12.95,"2015-08-02 21:39:30",378.4,407.7,0,27.93,38.24,27.67,38.7,27.46,67.45,38.69,8.67,27.67,92.3,20.79,"NAN",6.132,1.041,3.571,1.041,3.571,12.74,6.977,-0.745,6.329,0,-0.745,6.329,-0.512,11.67,27.28,0,0,31.96,0,30.97,30.99,27.28,31.96,229,12.3,14.99,6,0.165,26.74,0.257,54.96,0.376,86.3,92.2,-0.06,0,7999,3,0
"2015-08-02 21:45:00",921,12.95,"2015-08-02 21:42:45",382.3,406.8,0,27.91,38.27,27.63,38.81,27.43,67.42,38.81,8.63,27.63,92.4,20.79,"NAN",6.14,1.029,3.551,1.029,3.551,12.94,7.054,-0.743,6.383,7999,-0.743,6.383,-0.474,11.67,27.29,0,0,31.95,0,30.98,31.01,27.29,31.94,228.7,12.31,14.98,6,0.165,26.69,0.257,54.99,0.376,86.3,92.3,-0.061,0,7999,3,0
"2015-08-02 21:50:00",922,12.95,"2015-08-02 21:47:30",383.6,408.2,0,27.94,38.31,27.66,38.79,27.44,67.44,38.79,8.66,27.66,92.4,20.79,"NAN",6.127,1.022,3.549,1.022,3.549,12.95,7.054,-0.739,4.902,7999,-0.739,4.902,-0.474,11.7,27.3,0,0,31.95,0,30.99,31.03,27.3,31.95,228.9,12.33,14.97,6,0.165,26.67,0.257,54.97,0.376,86.2,92.2,-0.06,0,7999,3,0
"2015-08-02 21:55:00",923,12.94,"2015-08-02 21:53:30",381.2,410.1,0,27.95,38.37,27.69,38.76,27.47,67.46,38.77,8.69,27.69,92.4,20.79,"NAN",6.129,1.15,3.996,1.15,3.996,12.84,7.054,-0.719,2.03,0,-0.719,2.03,-0.448,11.62,27.3,0,0,31.99,0,31.01,31.04,27.3,31.95,228.8,12.34,14.96,6,0.166,26.75,0.257,55.01,0.376,86.2,92.3,-0.061,0,7999,3,0
"2015-08-02 22:00:00",924,12.95,"2015-08-02 21:58:30",384.8,413,0,27.93,38.4,27.7,38.74,27.48,67.48,38.74,8.7,27.7,92.4,20.8,"NAN",6.124,1.486,4.539,1.486,4.539,12.78,6.951,-0.733,1.993,0,-0.733,1.993,-0.435,11.67,27.31,0,0,32,0,31.02,31.05,27.31,31.99,228.9,12.34,14.97,6,0.166,26.77,0.257,55.05,0.375,86.2,92.3,-0.061,0,7999,3,0
"2015-08-02 22:05:00",925,12.94,"2015-08-02 22:00:45",379.7,409,0,27.91,38.41,27.66,38.86,27.43,67.44,38.85,8.66,27.66,92.4,20.8,"NAN",6.114,1.702,4.73,1.702,4.73,12.88,7.015,-0.747,1.973,0,-0.747,1.973,-0.487,11.7,27.31,0,0,32.01,0,31.03,31.06,27.31,31.99,228.9,12.35,14.96,6,0.165,26.67,0.257,55.03,0.375,86.1,92.3,-0.061,0,7999,3,0
"2015-08-02 22:10:00",926,12.94,"2015-08-02 22:05:45",385.8,411.4,0,27.9,38.42,27.63,38.91,27.4,67.4,38.9,8.63,27.63,92.4,20.79,"NAN",6.12,1.823,4.836,1.823,4.836,12.92,7.028,-0.745,1.959,0,-0.745,1.959,-0.487,11.65,27.31,0,0,31.97,0,31.03,31.08,27.31,31.96,228.8,12.34,14.98,6,0.165,26.74,0.256,54.71,0.375,86.1,92.3,-0.061,0,7999,3,0
"2015-08-02 22:15:00",927,12.95,"2015-08-02 22:11:30",385.6,411.3,0,27.86,38.54,27.6,38.99,27.39,67.39,38.99,8.6,27.6,92.4,20.79,"NAN",6.117,1.898,4.925,1.898,4.925,13,7.157,-0.744,1.956,0,-0.744,1.956,-0.409,11.7,27.32,0,0,31.91,0,31.02,31.09,27.32,31.92,228.8,12.35,14.97,6,0.165,26.71,0.257,54.92,0.375,86,92.3,-0.061,0,7999,3,0
"2015-08-02 22:20:00",928,12.94,"2015-08-02 22:16:45",381.3,417.8,0,27.87,38.54,27.58,39.03,27.4,67.4,39.03,8.58,27.58,92.4,20.79,"NAN",6.116,1.945,5.02,1.945,5.02,13.03,7.17,-0.756,1.959,0,-0.756,1.959,-0.461,11.82,27.32,0,0,31.9,0,31.01,31.09,27.32,31.9,228.9,12.34,14.98,6,0.166,26.75,0.257,54.94,0.375,86.1,92.3,-0.06,0,7999,3,0
"2015-08-02 22:25:00",929,12.94,"2015-08-02 22:21:45",381.9,409.6,0,27.87,38.55,27.59,39.01,27.41,67.41,39.01,8.58,27.58,92.4,20.79,"NAN",6.125,2.004,5.108,2.004,5.108,12.99,7.17,-0.75,1.966,0,-0.75,1.966,-0.461,11.84,27.32,0,0,31.94,0,31.01,31.1,27.32,31.92,228.9,12.34,14.98,6,0.166,26.77,0.257,55.01,0.375,86.1,92.3,-0.06,0,7999,3,0
"2015-08-02 22:30:00",930,12.94,"2015-08-02 22:29:15",389.9,414.1,0,27.9,38.55,27.63,38.95,27.45,67.45,38.96,8.63,27.63,92.4,20.79,"NAN",6.121,2.049,5.178,2.049,5.178,13.01,7.132,-0.748,1.975,0,-0.748,1.975,-0.435,11.74,27.33,0,0,31.93,0,31.02,31.11,27.33,31.95,229,12.36,14.97,6,0.165,26.69,0.257,54.85,0.375,86.1,92.3,-0.061,0,7999,3,0
"2015-08-02 22:35:00",931,12.95,"2015-08-02 22:34:00",386.4,414.3,0,27.93,38.48,27.67,38.85,27.5,67.5,38.85,8.67,27.67,92.4,20.79,"NAN",6.112,2.086,5.225,2.086,5.225,12.87,7.08,-0.745,1.991,0,-0.745,1.991,-0.461,11.71,27.33,0,0,31.96,0,31.03,31.13,27.33,31.98,228.8,12.36,14.97,6,0.165,26.69,0.257,54.99,0.375,86,92.3,-0.061,0,7999,3,0
"2015-08-02 22:40:00",932,12.95,"2015-08-02 22:35:45",382.1,412.8,0,27.93,38.47,27.64,38.95,27.45,67.45,38.94,8.64,27.64,92.4,20.79,"NAN",6.112,2.109,5.257,2.109,5.257,12.9,7.08,-0.747,2.01,0,-0.747,2.01,-0.448,11.67,27.33,0,0,31.98,0,31.04,31.13,27.33,31.95,228.8,12.37,14.96,6,0.166,26.75,0.257,54.81,0.375,86,92.3,-0.06,0,7999,3,0
"2015-08-02 22:45:00",933,12.95,"2015-08-02 22:40:15",387.2,414.6,0,27.89,38.52,27.58,39.11,27.43,67.42,39.1,8.58,27.58,92.4,20.78,"NAN",6.11,2.123,5.273,2.123,5.273,13,7.041,-0.747,2.028,0,-0.747,2.028,-0.487,11.67,27.33,0,0,31.95,0,31.03,31.14,27.33,31.94,229.1,12.38,14.96,6,0.165,26.69,0.257,54.94,0.375,86,92.3,-0.061,0,7999,3,0
"2015-08-02 22:50:00",934,12.94,"2015-08-02 22:49:30",388.8,417.4,0,27.88,38.54,27.55,39.14,27.36,67.36,39.14,8.55,27.55,92.4,20.78,"NAN",6.113,2.132,5.281,2.132,5.281,12.97,7.132,-0.746,2.047,0,-0.746,2.047,-0.5,11.66,27.34,0,0,31.9,0,31.01,31.15,27.34,31.93,228.5,12.36,14.97,6,0.165,26.71,0.257,54.85,0.375,86,92.3,-0.061,0,7999,3,0
"2015-08-02 22:55:00",935,12.94,"2015-08-02 22:52:00",386.8,413.2,0,27.89,38.55,27.56,39.14,27.34,67.34,39.14,8.56,27.56,92.4,20.78,"NAN",6.109,2.139,5.286,2.139,5.286,13,7.209,-0.743,2.07,0,-0.743,2.07,-0.525,11.88,27.34,0,0,31.95,0,31.01,31.16,27.34,31.95,229,12.37,14.96,6,0.165,26.72,0.257,54.99,0.375,86,92.3,-0.061,0,7999,3,0
"2015-08-02 23:00:00",936,12.95,"2015-08-02 22:57:30",385,417.9,0,27.89,38.61,27.58,39.13,27.38,67.38,39.13,8.58,27.58,92.4,20.78,"NAN",6.105,2.151,5.286,2.151,5.286,13.05,7.145,-0.736,2.092,0,-0.736,2.092,-0.525,11.85,27.34,0,0,31.98,0,31.01,31.16,27.34,31.92,228.8,12.39,14.95,6,0.165,26.74,0.258,55.06,0.375,86,92.4,-0.06,0,7999,3,0
"2015-08-02 23:05:00",937,12.95,"2015-08-02 23:05:00",390,418,0,27.91,38.65,27.61,39.18,27.42,67.42,39.18,8.6,27.6,92.4,20.78,"NAN",6.107,2.137,5.283,2.137,5.283,13.01,7.222,-0.756,2.114,0,-0.756,2.114,-0.474,11.91,27.34,0,0,31.97,0,31.03,31.17,27.34,31.94,229,12.42,14.92,6,0.165,26.74,0.257,54.92,0.375,85.9,92.3,-0.061,0,7999,3,0
"2015-08-02 23:10:00",938,12.95,"2015-08-02 23:08:45",382.1,413.5,0,27.91,38.72,27.64,39.14,27.47,67.47,39.15,8.64,27.64,92.4,20.77,"NAN",6.111,2.152,5.274,2.152,5.274,12.99,7.119,-0.737,2.137,0,-0.737,2.137,-0.474,11.74,27.34,0,0,31.99,0,31.05,31.18,27.34,31.95,228.9,12.44,14.9,6,0.165,26.7,0.257,54.96,0.375,86,92.3,-0.062,0,7999,3,0
"2015-08-02 23:15:00",939,12.95,"2015-08-02 23:12:45",390.3,418.4,0,27.92,38.73,27.64,39.19,27.43,67.43,39.19,8.64,27.64,92.4,20.78,"NAN",6.109,2.14,5.261,2.14,5.261,12.95,7.093,-0.737,2.158,0,-0.737,2.158,-0.461,11.78,27.34,0,0,31.93,0,31.05,31.18,27.34,31.96,229,12.46,14.88,6,0.165,26.69,0.257,54.99,0.374,85.9,92.3,-0.061,0,7999,3,0
"2015-08-02 23:20:00",940,12.94,"2015-08-02 23:17:45",390.1,420.6,0,27.91,38.74,27.59,39.34,27.34,67.34,39.33,8.59,27.59,92.4,20.78,"NAN",6.103,2.129,5.242,2.129,5.242,12.99,7.119,-0.743,2.18,0,-0.743,2.18,-0.5,11.72,27.35,0,0,31.95,0,31.04,31.19,27.35,31.93,228.6,12.47,14.87,6,0.165,26.71,0.257,54.96,0.374,85.9,92.3,-0.06,0,7999,3,0
"2015-08-02 23:25:00",941,12.95,"2015-08-02 23:25:00",394.5,416.9,0,27.86,38.86,27.56,39.43,27.29,67.29,39.43,8.56,27.56,92.4,20.77,"NAN",6.107,2.123,5.22,2.123,5.22,13.03,7.183,-0.743,2.201,0,-0.743,2.201,-0.461,11.83,27.35,0,0,31.9,0,31.02,31.19,27.35,31.93,229,12.48,14.86,6,0.165,26.69,0.257,54.92,0.375,86,92.3,-0.06,0,7999,3,0
"2015-08-02 23:30:00",942,12.94,"2015-08-02 23:26:30",389.2,424.3,0,27.87,38.9,27.55,39.47,27.31,67.3,39.47,8.55,27.55,92.4,20.77,"NAN",6.101,2.105,5.195,2.105,5.195,13.13,7.248,-0.75,2.22,0,-0.75,2.22,-0.487,11.93,27.35,0,0,31.98,0,31.02,31.2,27.35,31.92,229,12.49,14.86,6,0.165,26.71,0.257,54.9,0.375,86,92.4,-0.061,0,7999,3,0
"2015-08-02 23:35:00",943,12.94,"2015-08-02 23:34:45",395.7,424.3,0,27.88,38.94,27.57,39.44,27.33,67.32,39.44,8.57,27.57,92.4,20.77,"NAN",6.115,2.094,5.166,2.094,5.166,13.1,7.222,-0.748,2.243,0,-0.748,2.243,-0.474,11.98,27.35,0,0,31.94,0,31.03,31.2,27.35,31.95,228.8,12.5,14.85,6,0.165,26.71,0.257,54.92,0.375,85.9,92.4,-0.059,0,7999,3,0
